,2LivingRoomCenterHumidity_temperature,2LivingRoomCenterHumidity_humidity,timestamp
81,23.5,42,2022-06-18 16:59:49.730000+02:00
82,23.55,41,2022-06-18 17:14:28.338000+02:00
83,23.55,41,2022-06-18 17:29:06.989000+02:00
84,23.55,41,2022-06-18 17:43:45.631000+02:00
85,23.45,41,2022-06-18 17:58:24.440000+02:00
86,23.55,41,2022-06-18 18:13:03.295000+02:00
87,23.65,41,2022-06-18 18:27:41.806000+02:00
88,23.6,41,2022-06-18 18:42:20.005000+02:00
89,23.65,41,2022-06-18 18:56:58.135000+02:00
90,23.65,41,2022-06-18 19:11:36.184000+02:00
91,23.6,40,2022-06-18 19:26:14.376000+02:00
92,23.65,40,2022-06-18 19:40:52.572000+02:00
93,23.5,40,2022-06-18 19:55:30.723000+02:00
94,23.55,40,2022-06-18 20:10:09.286000+02:00
95,23.45,41,2022-06-18 20:24:47.949000+02:00
96,23.3,41,2022-06-18 20:39:26.787000+02:00
97,23.4,41,2022-06-18 20:54:05.774000+02:00
98,23.3,42,2022-06-18 21:08:44.769000+02:00
0,23.4,43,2022-06-18 21:23:23.934000+02:00
1,23.45,43,2022-06-18 21:38:02.928000+02:00
2,23.35,43,2022-06-18 21:52:41.659000+02:00
3,23.4,43,2022-06-18 22:07:20.499000+02:00
4,23.4,43,2022-06-18 22:21:59.561000+02:00
5,23.4,43,2022-06-18 22:36:38.617000+02:00
6,23.35,43,2022-06-18 22:51:17.596000+02:00
7,23.35,43,2022-06-18 23:05:56.503000+02:00
8,23.3,42,2022-06-18 23:20:35.636000+02:00
9,23.2,42,2022-06-18 23:35:15.126000+02:00
10,23.15,42,2022-06-18 23:49:54.996000+02:00
11,23.05,42,2022-06-19 00:04:35.041000+02:00
12,22.85,42,2022-06-19 00:19:15.393000+02:00
13,22.8,42,2022-06-19 00:33:56.026000+02:00
14,22.75,42,2022-06-19 00:48:36.997000+02:00
15,22.65,42,2022-06-19 01:03:18.040000+02:00
16,22.6,42,2022-06-19 01:17:59.305000+02:00
17,22.5,41,2022-06-19 01:32:40.900000+02:00
18,22.45,41,2022-06-19 01:47:22.641000+02:00
19,22.4,41,2022-06-19 02:02:04.409000+02:00
20,22.2,41,2022-06-19 02:16:46.581000+02:00
21,22.15,41,2022-06-19 02:31:29.013000+02:00
22,22.1,41,2022-06-19 02:46:11.666000+02:00
23,22.05,41,2022-06-19 03:00:54.396000+02:00
24,22.0,42,2022-06-19 03:15:37.256000+02:00
25,22.0,42,2022-06-19 03:30:20.425000+02:00
26,21.85,42,2022-06-19 03:45:03.841000+02:00
27,21.85,42,2022-06-19 03:59:47.093000+02:00
28,21.75,42,2022-06-19 04:14:30.407000+02:00
29,21.7,42,2022-06-19 04:29:14.150000+02:00
30,21.75,42,2022-06-19 04:43:57.894000+02:00
31,21.65,42,2022-06-19 04:58:41.866000+02:00
32,21.65,42,2022-06-19 05:13:25.994000+02:00
33,21.6,42,2022-06-19 05:28:10.213000+02:00
34,21.6,42,2022-06-19 05:42:54.618000+02:00
35,21.6,42,2022-06-19 05:57:38.755000+02:00
36,21.65,42,2022-06-19 06:12:22.804000+02:00
37,21.8,42,2022-06-19 06:27:06.695000+02:00
38,21.9,42,2022-06-19 06:41:50.016000+02:00
39,22.05,41,2022-06-19 06:56:32.902000+02:00
40,22.2,41,2022-06-19 07:11:15.391000+02:00
41,22.3,41,2022-06-19 07:25:57.369000+02:00
42,22.4,42,2022-06-19 07:40:39.072000+02:00
43,22.5,42,2022-06-19 07:55:20.332000+02:00
44,22.6,42,2022-06-19 08:10:01.443000+02:00
45,22.65,45,2022-06-19 08:24:42.271000+02:00
46,22.85,45,2022-06-19 08:39:22.475000+02:00
47,23.15,49,2022-06-19 08:54:02.302000+02:00
48,23.25,48,2022-06-19 09:08:41.456000+02:00
49,23.5,47,2022-06-19 09:23:19.958000+02:00
50,23.5,46,2022-06-19 09:37:58.402000+02:00
51,23.35,41,2022-06-19 09:52:36.833000+02:00
52,23.1,41,2022-06-19 10:07:16.251000+02:00
53,23.2,41,2022-06-19 10:21:55.539000+02:00
54,23.15,41,2022-06-19 10:36:34.981000+02:00
55,23.15,41,2022-06-19 10:51:13.946000+02:00
56,22.95,41,2022-06-19 11:05:53.068000+02:00
57,22.75,39,2022-06-19 11:20:33.177000+02:00
58,22.7,41,2022-06-19 11:35:13.749000+02:00
59,22.9,42,2022-06-19 11:49:54.275000+02:00
60,22.95,43,2022-06-19 12:04:34.463000+02:00
61,23.0,44,2022-06-19 12:19:14.421000+02:00
62,23.1,42,2022-06-19 12:33:54.281000+02:00
63,23.1,38,2022-06-19 12:48:34.069000+02:00
64,23.2,39,2022-06-19 13:03:14.041000+02:00
65,23.25,38,2022-06-19 13:17:53.605000+02:00
66,23.15,36,2022-06-19 13:32:33.235000+02:00
67,23.25,36,2022-06-19 13:47:12.585000+02:00
68,23.35,36,2022-06-19 14:01:51.502000+02:00
69,23.5,36,2022-06-19 14:16:29.909000+02:00
70,23.65,36,2022-06-19 14:31:07.928000+02:00
71,23.75,36,2022-06-19 14:45:45.545000+02:00
72,23.75,36,2022-06-19 15:00:23.359000+02:00
73,24.0,36,2022-06-19 15:15:00.757000+02:00
74,24.15,36,2022-06-19 15:29:37.453000+02:00
75,24.35,35,2022-06-19 15:44:13.618000+02:00
76,24.4,35,2022-06-19 15:58:49.395000+02:00
77,24.05,35,2022-06-19 16:42:39.824000+02:00
78,23.9,35,2022-06-19 16:57:14.571000+02:00
79,24.4,40,2022-06-19 19:52:36+02:00
80,24.45,40,2022-06-19 20:07:10.896000+02:00
81,24.4,39,2022-06-19 20:21:46.528000+02:00
82,24.35,39,2022-06-19 20:36:22.150000+02:00
83,24.3,40,2022-06-19 20:50:57.806000+02:00
84,24.3,40,2022-06-19 21:05:33.726000+02:00
0,24.0,41,2022-06-19 21:20:09.915000+02:00
1,23.55,37,2022-06-19 21:34:47.088000+02:00
2,23.15,36,2022-06-19 21:49:25.707000+02:00
3,22.75,36,2022-06-19 22:04:05.627000+02:00
4,22.55,38,2022-06-19 22:18:46.689000+02:00
5,22.55,40,2022-06-19 22:33:27.911000+02:00
6,22.7,40,2022-06-19 22:48:08.759000+02:00
7,22.8,41,2022-06-19 23:02:49.293000+02:00
8,22.85,41,2022-06-19 23:17:29.557000+02:00
9,22.8,41,2022-06-19 23:32:09.539000+02:00
10,22.9,41,2022-06-19 23:46:49.360000+02:00
11,22.9,41,2022-06-20 00:01:29.258000+02:00
12,22.9,40,2022-06-20 00:16:09.215000+02:00
13,22.8,40,2022-06-20 00:30:49.371000+02:00
14,22.7,40,2022-06-20 00:45:29.635000+02:00
15,22.75,40,2022-06-20 01:00:10.017000+02:00
16,22.55,40,2022-06-20 01:14:50.420000+02:00
17,22.55,40,2022-06-20 01:29:31.141000+02:00
18,22.55,40,2022-06-20 01:44:12.284000+02:00
19,22.45,40,2022-06-20 01:58:53.408000+02:00
20,22.45,40,2022-06-20 02:13:34.677000+02:00
21,22.4,40,2022-06-20 02:28:16.220000+02:00
22,22.45,41,2022-06-20 02:42:57.775000+02:00
23,22.35,41,2022-06-20 02:57:39.374000+02:00
24,22.3,41,2022-06-20 03:12:21.258000+02:00
25,22.2,41,2022-06-20 03:27:03.268000+02:00
26,22.15,41,2022-06-20 03:41:45.462000+02:00
27,22.15,41,2022-06-20 03:56:27.752000+02:00
28,22.0,41,2022-06-20 04:11:10.214000+02:00
29,22.0,41,2022-06-20 04:25:52.803000+02:00
30,22.05,41,2022-06-20 04:40:35.487000+02:00
31,21.95,41,2022-06-20 04:55:18.238000+02:00
32,22.0,41,2022-06-20 05:10:01.047000+02:00
33,22.15,41,2022-06-20 05:24:43.659000+02:00
34,22.2,41,2022-06-20 05:39:25.672000+02:00
35,22.45,40,2022-06-20 05:54:07.180000+02:00
36,22.7,40,2022-06-20 06:08:48.219000+02:00
37,22.95,40,2022-06-20 06:23:28.314000+02:00
38,23.05,40,2022-06-20 06:38:07.718000+02:00
39,23.2,40,2022-06-20 06:52:46.716000+02:00
40,23.25,40,2022-06-20 07:07:25.814000+02:00
41,23.3,40,2022-06-20 07:22:04.495000+02:00
42,23.4,40,2022-06-20 07:36:42.843000+02:00
43,23.6,40,2022-06-20 07:51:20.731000+02:00
44,23.6,40,2022-06-20 08:05:58.313000+02:00
45,23.65,40,2022-06-20 08:20:35.920000+02:00
46,23.9,39,2022-06-20 08:35:13.161000+02:00
47,23.85,39,2022-06-20 08:49:50.158000+02:00
48,23.95,38,2022-06-20 09:04:26.926000+02:00
49,24.0,38,2022-06-20 09:19:03.625000+02:00
50,23.95,38,2022-06-20 09:33:40.421000+02:00
51,23.95,38,2022-06-20 09:48:17.108000+02:00
52,23.8,37,2022-06-20 10:02:54.023000+02:00
53,23.8,37,2022-06-20 10:17:31.088000+02:00
54,23.85,38,2022-06-20 10:32:08.248000+02:00
55,23.8,38,2022-06-20 10:46:45.434000+02:00
56,23.85,39,2022-06-20 11:01:22.605000+02:00
57,23.9,39,2022-06-20 11:15:59.622000+02:00
58,23.9,39,2022-06-20 11:30:36.549000+02:00
59,23.9,39,2022-06-20 11:45:13.396000+02:00
60,24.05,39,2022-06-20 11:59:49.953000+02:00
61,24.0,39,2022-06-20 12:14:26.482000+02:00
62,24.15,39,2022-06-20 12:29:02.977000+02:00
63,24.1,39,2022-06-20 12:43:39.267000+02:00
64,24.05,38,2022-06-20 12:58:15.516000+02:00
65,24.1,38,2022-06-20 13:12:51.786000+02:00
66,24.3,41,2022-06-20 13:27:27.821000+02:00
67,24.45,41,2022-06-20 13:42:03.311000+02:00
68,24.65,40,2022-06-20 13:56:38.319000+02:00
69,24.8,39,2022-06-20 14:11:12.816000+02:00
70,24.9,39,2022-06-20 14:25:46.812000+02:00
71,25.05,38,2022-06-20 14:40:20.706000+02:00
72,25.2,37,2022-06-20 14:54:54.088000+02:00
73,25.3,36,2022-06-20 15:09:26.944000+02:00
74,25.45,35,2022-06-20 15:23:59.500000+02:00
75,25.4,33,2022-06-20 15:38:31.762000+02:00
76,25.0,33,2022-06-20 15:53:05.351000+02:00
77,25.2,33,2022-06-20 16:07:38.626000+02:00
78,25.35,36,2022-06-20 16:22:11.618000+02:00
79,25.65,38,2022-06-20 16:36:43.928000+02:00
80,25.8,36,2022-06-20 16:51:15.370000+02:00
81,25.9,34,2022-06-20 17:05:46.487000+02:00
82,26.0,34,2022-06-20 17:20:17.437000+02:00
83,26.05,34,2022-06-20 17:34:48.314000+02:00
84,25.95,33,2022-06-20 17:49:19.227000+02:00
85,25.85,33,2022-06-20 18:03:50.289000+02:00
86,25.7,33,2022-06-20 18:18:21.791000+02:00
87,25.5,32,2022-06-20 18:32:53.913000+02:00
88,25.5,33,2022-06-20 18:47:26.485000+02:00
89,25.6,34,2022-06-20 19:01:58.904000+02:00
90,25.55,34,2022-06-20 19:16:31.005000+02:00
91,25.55,35,2022-06-20 19:31:03.036000+02:00
92,25.55,35,2022-06-20 19:45:35.247000+02:00
93,25.45,35,2022-06-20 20:00:07.369000+02:00
94,25.45,35,2022-06-20 20:14:39.662000+02:00
95,25.3,35,2022-06-20 20:29:12.264000+02:00
96,25.15,35,2022-06-20 20:43:45.294000+02:00
97,25.15,36,2022-06-20 20:58:18.430000+02:00
0,25.05,36,2022-06-20 21:12:51.937000+02:00
1,24.85,35,2022-06-20 21:27:25.601000+02:00
2,24.75,36,2022-06-20 21:41:59.724000+02:00
3,24.75,36,2022-06-20 21:56:34.368000+02:00
4,24.65,36,2022-06-20 22:11:09.266000+02:00
5,24.6,36,2022-06-20 22:25:44.155000+02:00
6,24.55,35,2022-06-20 22:40:19.372000+02:00
7,24.35,35,2022-06-20 22:54:54.848000+02:00
8,24.25,36,2022-06-20 23:09:30.667000+02:00
9,24.2,36,2022-06-20 23:24:06.635000+02:00
10,24.15,36,2022-06-20 23:38:42.734000+02:00
11,24.25,37,2022-06-20 23:53:18.820000+02:00
12,24.25,37,2022-06-21 00:07:55.059000+02:00
13,24.2,37,2022-06-21 00:22:31.118000+02:00
14,24.1,37,2022-06-21 00:37:07.382000+02:00
15,24.15,37,2022-06-21 00:51:43.734000+02:00
16,24.15,37,2022-06-21 01:06:20.267000+02:00
17,24.0,37,2022-06-21 01:20:56.868000+02:00
18,23.95,37,2022-06-21 01:35:33.489000+02:00
19,24.0,38,2022-06-21 01:50:10.277000+02:00
20,23.85,38,2022-06-21 02:04:47.197000+02:00
21,23.85,38,2022-06-21 02:19:24.319000+02:00
22,23.75,38,2022-06-21 02:34:01.666000+02:00
23,23.8,38,2022-06-21 02:48:38.902000+02:00
24,23.6,38,2022-06-21 03:03:16.268000+02:00
25,23.6,39,2022-06-21 03:17:53.742000+02:00
26,23.7,39,2022-06-21 03:32:31.416000+02:00
27,23.6,39,2022-06-21 03:47:09.209000+02:00
28,23.6,39,2022-06-21 04:01:47+02:00
29,23.5,39,2022-06-21 04:16:24.894000+02:00
30,23.55,40,2022-06-21 04:31:02.992000+02:00
31,23.45,40,2022-06-21 04:45:41.189000+02:00
32,23.4,40,2022-06-21 05:00:19.704000+02:00
33,23.35,40,2022-06-21 05:14:58.494000+02:00
34,23.35,40,2022-06-21 05:29:37.140000+02:00
35,23.3,40,2022-06-21 05:44:15.799000+02:00
36,23.3,40,2022-06-21 05:58:54.702000+02:00
37,23.2,40,2022-06-21 06:13:33.726000+02:00
38,23.2,41,2022-06-21 06:28:12.741000+02:00
39,23.15,41,2022-06-21 06:42:51.894000+02:00
40,23.1,42,2022-06-21 06:57:31.137000+02:00
41,23.1,43,2022-06-21 07:12:10.367000+02:00
42,23.15,44,2022-06-21 07:26:49.599000+02:00
43,23.3,47,2022-06-21 07:41:28.716000+02:00
44,23.4,46,2022-06-21 07:56:07.562000+02:00
45,23.6,46,2022-06-21 08:10:45.850000+02:00
46,23.55,46,2022-06-21 08:25:24.139000+02:00
47,23.65,46,2022-06-21 08:40:02.060000+02:00
48,23.7,47,2022-06-21 08:54:39.949000+02:00
49,23.7,47,2022-06-21 09:09:17.562000+02:00
50,23.75,47,2022-06-21 09:23:55.192000+02:00
51,23.75,46,2022-06-21 09:38:32.824000+02:00
52,23.65,46,2022-06-21 09:53:10.576000+02:00
53,23.7,46,2022-06-21 10:07:48.442000+02:00
54,23.55,45,2022-06-21 10:22:26.392000+02:00
55,23.65,45,2022-06-21 10:37:04.359000+02:00
56,23.6,45,2022-06-21 10:51:42.462000+02:00
57,23.5,45,2022-06-21 11:06:20.713000+02:00
58,23.6,45,2022-06-21 11:20:58.791000+02:00
59,23.6,45,2022-06-21 11:35:36.837000+02:00
60,23.7,46,2022-06-21 11:50:14.764000+02:00
61,23.75,46,2022-06-21 12:04:52.406000+02:00
62,23.9,45,2022-06-21 12:19:29.695000+02:00
63,23.85,45,2022-06-21 12:34:06.805000+02:00
64,24.1,45,2022-06-21 12:48:43.681000+02:00
65,24.15,45,2022-06-21 13:03:20.634000+02:00
66,24.05,45,2022-06-21 13:17:57.267000+02:00
67,24.15,45,2022-06-21 13:32:33.450000+02:00
68,24.15,45,2022-06-21 13:47:09.849000+02:00
69,24.2,45,2022-06-21 14:01:46.193000+02:00
70,24.2,45,2022-06-21 14:16:22.413000+02:00
71,24.25,45,2022-06-21 14:30:58.826000+02:00
72,24.2,45,2022-06-21 14:45:35.362000+02:00
73,24.25,45,2022-06-21 15:00:11.753000+02:00
74,24.15,44,2022-06-21 15:14:48.001000+02:00
75,24.25,44,2022-06-21 15:29:24.378000+02:00
76,24.25,45,2022-06-21 15:44:00.911000+02:00
77,24.2,49,2022-06-21 15:58:37.425000+02:00
78,24.3,47,2022-06-21 16:13:13.739000+02:00
79,24.35,48,2022-06-21 16:27:49.851000+02:00
80,24.35,47,2022-06-21 16:42:25.663000+02:00
81,24.45,47,2022-06-21 16:57:01.503000+02:00
82,24.45,47,2022-06-21 17:11:37.130000+02:00
83,24.45,47,2022-06-21 17:26:12.730000+02:00
84,24.45,46,2022-06-21 17:40:48.375000+02:00
85,24.45,46,2022-06-21 17:55:23.762000+02:00
86,24.5,46,2022-06-21 18:09:59.303000+02:00
87,24.5,45,2022-06-21 18:24:34.829000+02:00
88,24.5,46,2022-06-21 18:39:10.487000+02:00
89,24.5,46,2022-06-21 18:53:46.163000+02:00
90,24.5,46,2022-06-21 19:08:21.789000+02:00
91,24.55,46,2022-06-21 19:22:57.241000+02:00
92,24.6,45,2022-06-21 19:37:32.651000+02:00
93,24.65,45,2022-06-21 19:52:07.891000+02:00
94,24.5,44,2022-06-21 20:06:43.158000+02:00
95,24.45,44,2022-06-21 20:21:18.838000+02:00
96,24.3,43,2022-06-21 20:35:54.706000+02:00
97,24.25,43,2022-06-21 20:50:30.781000+02:00
98,24.25,42,2022-06-21 21:05:07.021000+02:00
0,24.1,42,2022-06-21 21:19:43.479000+02:00
1,24.15,42,2022-06-21 21:34:20.182000+02:00
2,24.1,42,2022-06-21 21:48:56.857000+02:00
3,24.1,42,2022-06-21 22:03:33.688000+02:00
4,24.05,42,2022-06-21 22:18:10.620000+02:00
5,23.95,42,2022-06-21 22:32:47.884000+02:00
6,23.85,42,2022-06-21 22:47:25.286000+02:00
7,23.7,42,2022-06-21 23:02:02.816000+02:00
8,23.65,42,2022-06-21 23:16:40.643000+02:00
9,23.55,42,2022-06-21 23:31:18.649000+02:00
10,23.55,42,2022-06-21 23:45:56.763000+02:00
11,23.6,42,2022-06-22 00:00:35.111000+02:00
12,23.45,42,2022-06-22 00:15:13.578000+02:00
13,23.45,42,2022-06-22 00:29:52.380000+02:00
14,23.45,41,2022-06-22 00:44:31.470000+02:00
15,23.35,41,2022-06-22 00:59:10.412000+02:00
16,23.3,41,2022-06-22 01:13:49.377000+02:00
17,23.25,41,2022-06-22 01:28:28.332000+02:00
18,23.15,41,2022-06-22 01:43:07.514000+02:00
19,23.15,41,2022-06-22 01:57:47.144000+02:00
20,23.05,41,2022-06-22 02:12:26.888000+02:00
21,23.0,40,2022-06-22 02:27:06.565000+02:00
22,22.95,40,2022-06-22 02:41:46.309000+02:00
23,22.95,40,2022-06-22 02:56:26.243000+02:00
24,22.8,40,2022-06-22 03:11:06.401000+02:00
25,22.85,40,2022-06-22 03:25:46.684000+02:00
26,22.7,40,2022-06-22 03:40:26.934000+02:00
27,22.65,40,2022-06-22 03:55:07.460000+02:00
28,22.65,40,2022-06-22 04:09:48.275000+02:00
29,22.65,40,2022-06-22 04:24:29.274000+02:00
30,22.65,40,2022-06-22 04:39:10.449000+02:00
31,22.55,40,2022-06-22 04:53:51.701000+02:00
32,22.5,40,2022-06-22 05:08:33.051000+02:00
33,22.45,40,2022-06-22 05:23:14.492000+02:00
34,22.7,40,2022-06-22 05:37:55.847000+02:00
35,22.7,40,2022-06-22 05:52:36.874000+02:00
36,22.95,39,2022-06-22 06:07:17.447000+02:00
37,23.2,39,2022-06-22 06:21:57.192000+02:00
38,23.35,39,2022-06-22 06:36:36.586000+02:00
39,23.5,39,2022-06-22 06:51:15.421000+02:00
40,23.65,38,2022-06-22 07:05:53.508000+02:00
41,23.7,38,2022-06-22 07:20:31.085000+02:00
42,23.95,38,2022-06-22 07:35:08.591000+02:00
43,24.15,39,2022-06-22 07:49:45.494000+02:00
44,24.25,42,2022-06-22 08:04:21.840000+02:00
45,24.6,42,2022-06-22 08:18:57.282000+02:00
46,24.8,42,2022-06-22 08:33:32.180000+02:00
47,24.85,42,2022-06-22 08:48:06.711000+02:00
48,25.05,42,2022-06-22 09:02:40.867000+02:00
49,25.05,40,2022-06-22 09:17:14.741000+02:00
50,24.45,33,2022-06-22 09:31:49.807000+02:00
51,23.95,33,2022-06-22 09:46:26.314000+02:00
52,23.6,34,2022-06-22 10:01:04.117000+02:00
53,23.3,35,2022-06-22 10:15:42.980000+02:00
54,23.35,37,2022-06-22 10:30:22.107000+02:00
55,23.6,40,2022-06-22 10:45:00.651000+02:00
56,23.75,41,2022-06-22 10:59:38.679000+02:00
57,23.85,41,2022-06-22 11:14:16.412000+02:00
58,23.9,40,2022-06-22 11:28:53.649000+02:00
59,24.1,40,2022-06-22 11:43:30.574000+02:00
60,24.15,40,2022-06-22 11:58:07.089000+02:00
61,24.2,40,2022-06-22 12:12:43.435000+02:00
62,24.4,40,2022-06-22 12:27:19.441000+02:00
63,24.4,40,2022-06-22 12:41:55.387000+02:00
64,24.4,41,2022-06-22 12:56:31.204000+02:00
65,24.55,41,2022-06-22 13:11:07.106000+02:00
66,24.6,41,2022-06-22 13:25:42.737000+02:00
67,24.6,41,2022-06-22 13:40:18.165000+02:00
68,24.65,41,2022-06-22 13:54:53.339000+02:00
69,24.7,40,2022-06-22 14:09:28.347000+02:00
70,24.75,40,2022-06-22 14:24:03.050000+02:00
71,24.85,39,2022-06-22 14:38:37.232000+02:00
72,24.85,39,2022-06-22 14:53:11.331000+02:00
73,24.85,40,2022-06-22 15:07:45.632000+02:00
74,24.9,40,2022-06-22 15:22:19.691000+02:00
75,25.0,40,2022-06-22 15:36:54.025000+02:00
76,25.0,40,2022-06-22 15:51:28.189000+02:00
77,24.9,38,2022-06-22 16:06:02.387000+02:00
78,24.85,37,2022-06-22 16:20:37.233000+02:00
79,24.95,37,2022-06-22 16:35:11.926000+02:00
80,25.05,38,2022-06-22 16:49:46.220000+02:00
81,25.15,37,2022-06-22 17:04:20.128000+02:00
82,25.15,38,2022-06-22 17:18:53.622000+02:00
83,25.15,38,2022-06-22 17:33:26.996000+02:00
84,25.15,38,2022-06-22 17:48:00.588000+02:00
85,25.15,38,2022-06-22 18:02:34.462000+02:00
86,25.1,38,2022-06-22 18:17:08.537000+02:00
87,25.0,38,2022-06-22 18:31:42.709000+02:00
88,25.0,38,2022-06-22 18:46:16.756000+02:00
89,24.9,38,2022-06-22 19:00:50.902000+02:00
90,24.85,38,2022-06-22 19:15:25.433000+02:00
91,24.8,38,2022-06-22 19:29:59.971000+02:00
92,24.85,39,2022-06-22 19:44:34.539000+02:00
93,25.05,40,2022-06-22 19:59:08.664000+02:00
94,25.2,41,2022-06-22 20:13:42.265000+02:00
95,25.2,41,2022-06-22 20:28:15.862000+02:00
96,25.15,41,2022-06-22 20:42:49.507000+02:00
97,25.1,41,2022-06-22 20:57:23.187000+02:00
0,25.05,41,2022-06-22 21:11:57.176000+02:00
1,25.0,41,2022-06-22 21:26:31.231000+02:00
2,24.9,41,2022-06-22 21:41:05.670000+02:00
3,24.8,41,2022-06-22 21:55:40.161000+02:00
4,24.8,41,2022-06-22 22:10:14.677000+02:00
5,24.7,41,2022-06-22 22:24:49.374000+02:00
6,24.7,41,2022-06-22 22:39:24.464000+02:00
7,24.55,41,2022-06-22 22:53:59.999000+02:00
8,24.6,41,2022-06-22 23:08:35.611000+02:00
9,24.55,41,2022-06-22 23:23:11.042000+02:00
10,24.55,41,2022-06-22 23:37:46.639000+02:00
11,24.5,41,2022-06-22 23:52:22.321000+02:00
12,24.45,41,2022-06-23 00:06:58.022000+02:00
13,24.3,41,2022-06-23 00:21:34.129000+02:00
14,24.25,41,2022-06-23 00:36:10.354000+02:00
15,24.1,41,2022-06-23 00:50:46.753000+02:00
16,24.1,41,2022-06-23 01:05:23.518000+02:00
17,24.05,42,2022-06-23 01:20:00.389000+02:00
18,23.95,42,2022-06-23 01:34:37.225000+02:00
19,23.95,42,2022-06-23 01:49:14.046000+02:00
20,23.95,42,2022-06-23 02:03:51.275000+02:00
21,23.85,42,2022-06-23 02:18:29.093000+02:00
22,23.85,42,2022-06-23 02:33:06.709000+02:00
23,23.7,42,2022-06-23 02:47:44.513000+02:00
24,23.6,42,2022-06-23 03:02:22.663000+02:00
25,23.65,42,2022-06-23 03:17:00.720000+02:00
26,23.55,42,2022-06-23 03:31:38.836000+02:00
27,23.6,43,2022-06-23 03:46:17.213000+02:00
28,23.45,43,2022-06-23 04:00:55.675000+02:00
29,23.5,44,2022-06-23 04:15:34.102000+02:00
30,23.55,45,2022-06-23 04:30:12.344000+02:00
31,23.45,45,2022-06-23 04:44:50.627000+02:00
32,23.4,45,2022-06-23 04:59:29.288000+02:00
33,23.4,45,2022-06-23 05:14:08.197000+02:00
34,23.35,45,2022-06-23 05:28:47.284000+02:00
35,23.3,45,2022-06-23 05:43:26.280000+02:00
36,23.35,45,2022-06-23 05:58:05.234000+02:00
37,23.25,45,2022-06-23 06:12:44.181000+02:00
38,23.2,46,2022-06-23 06:27:23.367000+02:00
39,23.25,46,2022-06-23 06:42:03.019000+02:00
40,23.2,46,2022-06-23 06:56:42.591000+02:00
41,23.2,46,2022-06-23 07:11:22.206000+02:00
42,23.1,46,2022-06-23 07:26:01.939000+02:00
43,23.25,47,2022-06-23 07:40:41.686000+02:00
44,23.3,47,2022-06-23 07:55:21.174000+02:00
45,23.4,47,2022-06-23 08:10:00.514000+02:00
46,23.25,47,2022-06-23 08:24:39.386000+02:00
47,23.15,47,2022-06-23 08:39:18.831000+02:00
48,23.2,47,2022-06-23 08:53:58.353000+02:00
49,23.2,47,2022-06-23 09:08:37.905000+02:00
50,23.25,47,2022-06-23 09:23:17.250000+02:00
51,23.25,47,2022-06-23 09:37:56.599000+02:00
52,23.4,48,2022-06-23 09:52:35.714000+02:00
53,23.4,48,2022-06-23 10:07:14.582000+02:00
54,23.6,48,2022-06-23 10:21:53.210000+02:00
55,23.65,48,2022-06-23 10:36:31.390000+02:00
56,23.65,48,2022-06-23 10:51:09.808000+02:00
57,23.65,47,2022-06-23 11:05:47.963000+02:00
58,23.75,47,2022-06-23 11:20:25.957000+02:00
59,23.75,46,2022-06-23 11:35:03.800000+02:00
60,23.8,46,2022-06-23 11:49:41.592000+02:00
61,23.85,46,2022-06-23 12:04:19.366000+02:00
62,24.0,46,2022-06-23 12:18:56.898000+02:00
63,23.95,46,2022-06-23 12:33:34.287000+02:00
64,24.05,46,2022-06-23 12:48:11.343000+02:00
65,24.05,46,2022-06-23 13:02:48.411000+02:00
66,24.05,46,2022-06-23 13:17:25.544000+02:00
67,24.15,46,2022-06-23 13:32:02.635000+02:00
68,24.15,46,2022-06-23 13:46:39.362000+02:00
69,24.35,46,2022-06-23 14:01:15.717000+02:00
70,24.6,47,2022-06-23 14:15:51.503000+02:00
71,24.7,47,2022-06-23 14:30:26.768000+02:00
72,24.85,46,2022-06-23 14:45:01.661000+02:00
73,24.75,46,2022-06-23 14:59:36.255000+02:00
74,24.75,46,2022-06-23 15:14:11.076000+02:00
75,24.8,46,2022-06-23 15:28:45.778000+02:00
76,24.8,46,2022-06-23 15:43:20.529000+02:00
77,24.85,45,2022-06-23 15:57:54.961000+02:00
78,24.95,44,2022-06-23 16:12:29.177000+02:00
79,25.1,44,2022-06-23 16:27:03.250000+02:00
80,25.3,44,2022-06-23 16:41:36.597000+02:00
81,25.3,43,2022-06-23 16:56:09.718000+02:00
82,25.2,42,2022-06-23 17:10:43.013000+02:00
83,25.2,44,2022-06-23 17:25:16.455000+02:00
84,25.3,44,2022-06-23 17:39:49.614000+02:00
85,25.15,42,2022-06-23 17:54:23.003000+02:00
86,25.0,43,2022-06-23 18:08:56.957000+02:00
87,25.15,46,2022-06-23 18:23:30.951000+02:00
88,25.4,45,2022-06-23 18:38:04.211000+02:00
89,25.4,44,2022-06-23 18:52:37.196000+02:00
90,25.5,44,2022-06-23 19:07:09.803000+02:00
91,25.5,47,2022-06-23 19:21:42.514000+02:00
92,25.25,41,2022-06-23 19:36:15.357000+02:00
93,25.1,42,2022-06-23 19:50:48.866000+02:00
94,24.85,42,2022-06-23 20:05:23.092000+02:00
95,24.8,43,2022-06-23 20:19:57.540000+02:00
96,24.8,44,2022-06-23 20:34:32.010000+02:00
97,24.7,45,2022-06-23 20:49:06.598000+02:00
98,24.75,45,2022-06-23 21:03:41.309000+02:00
0,24.75,45,2022-06-23 21:18:15.758000+02:00
