,2LivingRoomHumidifier_temperature,2LivingRoomHumidifier_humidity,timestamp
33,26.95,45,2022-06-26 06:09:48.274000+02:00
34,27.05,45,2022-06-26 06:25:39.754000+02:00
35,27.25,45,2022-06-26 06:41:30.938000+02:00
36,27.35,45,2022-06-26 06:57:22.243000+02:00
37,27.4,45,2022-06-26 07:13:12.236000+02:00
38,27.4,45,2022-06-26 07:29:02.320000+02:00
39,27.45,46,2022-06-26 07:44:52.341000+02:00
40,27.65,46,2022-06-26 08:00:42.114000+02:00
41,27.6,46,2022-06-26 08:16:31.629000+02:00
42,27.25,48,2022-06-26 08:32:21.754000+02:00
43,26.9,49,2022-06-26 08:48:12.946000+02:00
44,26.7,51,2022-06-26 09:04:04.846000+02:00
45,26.65,51,2022-06-26 09:19:57.127000+02:00
46,26.75,51,2022-06-26 09:35:49.286000+02:00
47,26.8,52,2022-06-26 09:51:41.386000+02:00
48,26.8,50,2022-06-26 10:07:33.311000+02:00
49,26.85,50,2022-06-26 10:23:25.166000+02:00
50,26.8,51,2022-06-26 10:39:16.815000+02:00
51,26.9,52,2022-06-26 10:55:08.503000+02:00
52,26.95,52,2022-06-26 11:11:00.066000+02:00
53,27.05,50,2022-06-26 11:26:51.470000+02:00
54,27.05,49,2022-06-26 11:42:42.836000+02:00
55,27.15,49,2022-06-26 11:58:34.168000+02:00
56,27.25,49,2022-06-26 12:14:25.213000+02:00
57,27.35,50,2022-06-26 12:30:15.871000+02:00
58,27.5,49,2022-06-26 12:46:06.248000+02:00
59,27.55,49,2022-06-26 13:01:56.548000+02:00
60,27.75,49,2022-06-26 13:17:46.361000+02:00
61,28.0,47,2022-06-26 13:33:35.550000+02:00
62,28.1,42,2022-06-26 13:49:24.153000+02:00
63,28.3,39,2022-06-26 14:05:12.367000+02:00
64,28.5,38,2022-06-26 14:21:00.082000+02:00
65,28.9,38,2022-06-26 14:36:47.125000+02:00
66,29.15,38,2022-06-26 14:52:33.495000+02:00
67,29.3,38,2022-06-26 15:08:19.223000+02:00
68,29.65,38,2022-06-26 15:24:04.099000+02:00
69,29.6,42,2022-06-26 15:39:48.614000+02:00
70,29.45,43,2022-06-26 15:55:33.495000+02:00
71,29.3,39,2022-06-26 16:11:18.745000+02:00
72,29.3,38,2022-06-26 16:27:04.407000+02:00
73,29.25,40,2022-06-26 16:42:50+02:00
74,29.1,40,2022-06-26 16:58:35.974000+02:00
75,28.85,41,2022-06-26 17:14:22.266000+02:00
76,28.85,42,2022-06-26 17:30:08.892000+02:00
77,28.85,43,2022-06-26 17:45:55.680000+02:00
78,28.85,43,2022-06-26 18:01:42.366000+02:00
79,28.9,44,2022-06-26 18:17:29.035000+02:00
80,28.75,42,2022-06-26 18:33:15.925000+02:00
81,28.85,42,2022-06-26 18:49:02.883000+02:00
82,28.9,41,2022-06-26 19:04:49.541000+02:00
83,28.95,40,2022-06-26 19:20:36.026000+02:00
84,28.95,41,2022-06-26 19:36:22.608000+02:00
85,29.15,42,2022-06-26 19:52:08.717000+02:00
86,29.1,42,2022-06-26 20:07:54.464000+02:00
87,28.7,41,2022-06-26 20:23:41.033000+02:00
88,28.55,41,2022-06-26 20:39:28.286000+02:00
89,28.5,42,2022-06-26 20:55:15.738000+02:00
0,28.3,42,2022-06-26 21:11:03.607000+02:00
1,28.25,41,2022-06-26 21:26:51.700000+02:00
2,28.2,42,2022-06-26 21:42:40.134000+02:00
3,27.8,41,2022-06-26 21:58:29.149000+02:00
4,27.7,42,2022-06-26 22:14:18.863000+02:00
5,27.55,42,2022-06-26 22:30:08.977000+02:00
6,27.4,42,2022-06-26 22:45:59.484000+02:00
7,27.35,42,2022-06-26 23:01:50.234000+02:00
8,27.5,43,2022-06-26 23:17:40.909000+02:00
9,27.7,43,2022-06-26 23:33:30.788000+02:00
10,27.8,43,2022-06-26 23:49:20.204000+02:00
11,27.85,43,2022-06-27 00:05:09.781000+02:00
12,27.85,43,2022-06-27 00:20:59.080000+02:00
13,27.9,42,2022-06-27 00:36:48.691000+02:00
14,28.0,42,2022-06-27 00:52:37.187000+02:00
15,28.0,42,2022-06-27 01:08:26.190000+02:00
16,28.0,42,2022-06-27 01:24:15.169000+02:00
17,28.05,42,2022-06-27 01:40:04.242000+02:00
18,28.05,44,2022-06-27 01:55:53.168000+02:00
19,28.0,44,2022-06-27 02:11:42.032000+02:00
20,27.95,43,2022-06-27 02:27:31.057000+02:00
21,28.0,43,2022-06-27 02:43:20.582000+02:00
22,27.95,43,2022-06-27 02:59:09.169000+02:00
23,27.9,43,2022-06-27 03:14:58.172000+02:00
24,27.9,43,2022-06-27 03:30:47.392000+02:00
25,27.8,43,2022-06-27 03:46:36.792000+02:00
26,27.85,43,2022-06-27 04:02:26.286000+02:00
27,27.8,43,2022-06-27 04:18:16.023000+02:00
28,27.75,43,2022-06-27 04:34:05.574000+02:00
29,27.75,43,2022-06-27 04:49:55.141000+02:00
30,27.75,43,2022-06-27 05:05:45.751000+02:00
31,27.75,43,2022-06-27 05:21:34.123000+02:00
32,27.75,43,2022-06-27 05:37:23.544000+02:00
33,28.0,43,2022-06-27 05:53:12.598000+02:00
34,28.3,42,2022-06-27 06:09:01.090000+02:00
35,28.55,42,2022-06-27 06:24:48.860000+02:00
36,28.8,42,2022-06-27 06:40:36.005000+02:00
37,29.0,41,2022-06-27 06:56:22.582000+02:00
38,29.2,41,2022-06-27 07:12:08.709000+02:00
39,29.35,40,2022-06-27 07:27:54.315000+02:00
40,29.3,40,2022-06-27 07:43:39.682000+02:00
41,29.05,39,2022-06-27 07:59:25.660000+02:00
42,28.95,40,2022-06-27 08:15:11.760000+02:00
43,29.05,41,2022-06-27 08:30:58.065000+02:00
44,29.3,41,2022-06-27 08:46:44.105000+02:00
45,29.4,41,2022-06-27 09:02:29.840000+02:00
46,29.55,41,2022-06-27 09:18:15.236000+02:00
47,29.6,41,2022-06-27 09:34:00.352000+02:00
48,29.6,41,2022-06-27 09:49:45.424000+02:00
49,29.6,40,2022-06-27 10:05:30.436000+02:00
50,29.3,40,2022-06-27 10:21:15.779000+02:00
51,29.1,41,2022-06-27 10:37:01.850000+02:00
52,29.0,41,2022-06-27 10:52:48.183000+02:00
53,29.0,42,2022-06-27 11:08:34.762000+02:00
54,29.05,41,2022-06-27 11:24:21.322000+02:00
55,29.15,42,2022-06-27 11:40:07.576000+02:00
56,29.2,42,2022-06-27 11:55:53.820000+02:00
57,29.35,42,2022-06-27 12:11:40.514000+02:00
58,29.4,42,2022-06-27 12:27:25.623000+02:00
59,29.5,42,2022-06-27 12:43:11.084000+02:00
60,29.5,42,2022-06-27 12:58:56.378000+02:00
61,29.55,42,2022-06-27 13:14:41.853000+02:00
62,29.7,42,2022-06-27 13:30:28.874000+02:00
63,29.8,42,2022-06-27 13:46:11.909000+02:00
64,29.75,42,2022-06-27 14:01:56.625000+02:00
65,29.75,42,2022-06-27 14:17:41.346000+02:00
66,29.8,43,2022-06-27 14:33:25.978000+02:00
67,30.0,42,2022-06-27 14:49:10.289000+02:00
68,30.05,42,2022-06-27 15:04:54.174000+02:00
69,30.1,43,2022-06-27 15:20:37.956000+02:00
70,30.05,43,2022-06-27 15:36:23.484000+02:00
71,29.95,43,2022-06-27 15:52:05.943000+02:00
72,29.8,44,2022-06-27 16:07:50.357000+02:00
73,29.7,44,2022-06-27 16:23:35.053000+02:00
74,29.65,45,2022-06-27 16:39:20.091000+02:00
75,29.7,44,2022-06-27 16:55:05.092000+02:00
76,29.6,45,2022-06-27 17:10:50.115000+02:00
77,29.45,46,2022-06-27 17:26:35.414000+02:00
78,29.4,46,2022-06-27 17:42:20.910000+02:00
79,29.3,47,2022-06-27 17:58:06.725000+02:00
80,29.1,48,2022-06-27 18:13:52.897000+02:00
81,29.25,47,2022-06-27 18:29:39.135000+02:00
82,29.2,48,2022-06-27 18:45:25.468000+02:00
83,29.2,48,2022-06-27 19:01:11.475000+02:00
84,29.35,49,2022-06-27 19:16:57.615000+02:00
85,29.4,49,2022-06-27 19:32:43.481000+02:00
86,29.4,49,2022-06-27 19:48:29.296000+02:00
87,29.4,49,2022-06-27 20:04:15.064000+02:00
88,29.3,49,2022-06-27 20:20:00.713000+02:00
89,29.3,49,2022-06-27 20:35:46.512000+02:00
90,29.35,49,2022-06-27 20:51:32.332000+02:00
91,29.25,49,2022-06-27 21:07:18.330000+02:00
0,29.25,48,2022-06-27 21:23:04.480000+02:00
1,29.1,47,2022-06-27 21:38:50.657000+02:00
2,29.05,47,2022-06-27 21:54:37.054000+02:00
3,28.9,47,2022-06-27 22:10:23.878000+02:00
4,28.9,47,2022-06-27 22:26:10.886000+02:00
5,28.8,48,2022-06-27 22:41:58.106000+02:00
6,28.7,48,2022-06-27 22:57:45.765000+02:00
7,28.65,49,2022-06-27 23:13:33.618000+02:00
8,28.65,49,2022-06-27 23:29:21.371000+02:00
9,28.6,49,2022-06-27 23:45:09.213000+02:00
10,28.45,49,2022-06-28 00:00:57.104000+02:00
11,28.2,49,2022-06-28 00:16:45.718000+02:00
12,28.05,49,2022-06-28 00:32:34.918000+02:00
13,27.75,49,2022-06-28 00:48:24.770000+02:00
14,27.5,49,2022-06-28 01:04:15.406000+02:00
15,27.35,49,2022-06-28 01:20:06.407000+02:00
16,27.15,49,2022-06-28 01:35:57.940000+02:00
17,26.95,50,2022-06-28 01:51:50.091000+02:00
18,26.8,50,2022-06-28 02:07:42.736000+02:00
19,26.6,51,2022-06-28 02:23:35.607000+02:00
20,26.45,51,2022-06-28 02:39:28.910000+02:00
21,26.4,51,2022-06-28 02:55:22.711000+02:00
22,26.25,52,2022-06-28 03:11:16.512000+02:00
23,26.05,52,2022-06-28 03:27:10.901000+02:00
24,26.0,52,2022-06-28 03:43:05.566000+02:00
25,25.9,52,2022-06-28 03:59:00.329000+02:00
26,25.75,53,2022-06-28 04:14:55.316000+02:00
27,25.65,53,2022-06-28 04:30:50.849000+02:00
28,25.5,54,2022-06-28 04:46:46.589000+02:00
29,25.4,54,2022-06-28 05:02:42.535000+02:00
30,25.35,54,2022-06-28 05:18:38.871000+02:00
31,25.25,55,2022-06-28 05:34:35.270000+02:00
32,25.15,55,2022-06-28 05:50:32.024000+02:00
33,25.15,55,2022-06-28 06:06:29.098000+02:00
34,25.05,55,2022-06-28 06:22:26.198000+02:00
35,25.1,56,2022-06-28 06:38:23.129000+02:00
36,25.05,56,2022-06-28 06:54:20.026000+02:00
37,25.05,57,2022-06-28 07:10:17.193000+02:00
38,25.05,56,2022-06-28 07:26:14.258000+02:00
39,25.2,56,2022-06-28 07:42:11.081000+02:00
40,25.3,57,2022-06-28 07:58:07.503000+02:00
41,25.4,57,2022-06-28 08:14:03.853000+02:00
42,25.55,57,2022-06-28 08:29:59.977000+02:00
43,25.65,56,2022-06-28 08:45:55.708000+02:00
44,25.7,56,2022-06-28 09:01:51.172000+02:00
45,25.7,55,2022-06-28 09:17:46.515000+02:00
46,25.65,55,2022-06-28 09:33:42.005000+02:00
47,25.65,54,2022-06-28 09:49:37.511000+02:00
48,25.65,54,2022-06-28 10:05:33.274000+02:00
49,25.6,53,2022-06-28 10:21:29.054000+02:00
50,25.65,53,2022-06-28 10:37:24.655000+02:00
51,25.6,52,2022-06-28 10:53:20.436000+02:00
52,25.55,52,2022-06-28 11:09:16.163000+02:00
53,25.5,51,2022-06-28 11:25:11.942000+02:00
54,25.5,51,2022-06-28 11:41:07.682000+02:00
55,25.5,51,2022-06-28 11:57:03.390000+02:00
56,25.6,50,2022-06-28 12:12:59.060000+02:00
57,25.6,50,2022-06-28 12:28:54.827000+02:00
58,25.65,50,2022-06-28 12:44:50.524000+02:00
59,25.7,50,2022-06-28 13:00:46.105000+02:00
60,25.75,50,2022-06-28 13:16:41.577000+02:00
61,25.75,50,2022-06-28 13:32:36.938000+02:00
62,25.7,50,2022-06-28 13:48:32.246000+02:00
63,25.7,49,2022-06-28 14:04:27.503000+02:00
64,25.65,49,2022-06-28 14:20:22.960000+02:00
65,25.7,49,2022-06-28 14:36:18.426000+02:00
66,25.7,49,2022-06-28 14:52:13.949000+02:00
67,25.7,49,2022-06-28 15:08:09.538000+02:00
68,25.75,49,2022-06-28 15:24:05.103000+02:00
69,25.7,49,2022-06-28 15:40:00.594000+02:00
70,25.7,49,2022-06-28 15:55:56.024000+02:00
71,25.7,49,2022-06-28 16:11:51.456000+02:00
72,25.75,50,2022-06-28 16:27:47.087000+02:00
73,25.8,50,2022-06-28 16:43:42.509000+02:00
74,25.8,50,2022-06-28 16:59:37.961000+02:00
75,25.8,52,2022-06-28 17:15:33.391000+02:00
76,25.85,52,2022-06-28 17:31:28.713000+02:00
77,25.9,52,2022-06-28 17:47:23.911000+02:00
78,25.85,51,2022-06-28 18:03:19.206000+02:00
79,25.9,51,2022-06-28 18:19:14.294000+02:00
80,25.9,51,2022-06-28 18:35:09.602000+02:00
81,25.85,51,2022-06-28 18:51:05.017000+02:00
82,25.85,52,2022-06-28 19:07:00.558000+02:00
83,25.9,51,2022-06-28 19:22:55.920000+02:00
84,25.8,51,2022-06-28 19:38:51.267000+02:00
85,25.7,50,2022-06-28 19:54:46.771000+02:00
86,25.65,49,2022-06-28 20:10:42.367000+02:00
87,25.6,49,2022-06-28 20:26:38.313000+02:00
88,25.55,49,2022-06-28 20:42:34.252000+02:00
89,25.5,49,2022-06-28 20:58:30.552000+02:00
0,25.45,48,2022-06-28 21:14:26.579000+02:00
1,25.35,48,2022-06-28 21:30:23.001000+02:00
2,25.35,48,2022-06-28 21:46:19.503000+02:00
3,25.4,49,2022-06-28 22:02:15.931000+02:00
4,25.35,49,2022-06-28 22:18:12.405000+02:00
5,25.35,49,2022-06-28 22:34:08.920000+02:00
6,25.25,49,2022-06-28 22:50:05.502000+02:00
7,25.25,48,2022-06-28 23:06:02.074000+02:00
8,25.2,48,2022-06-28 23:21:59.016000+02:00
9,25.1,48,2022-06-28 23:37:56.046000+02:00
10,25.1,48,2022-06-28 23:53:53.096000+02:00
11,25.0,48,2022-06-29 00:09:50.378000+02:00
12,25.0,48,2022-06-29 00:25:47.714000+02:00
13,25.0,48,2022-06-29 00:41:45.192000+02:00
14,24.95,48,2022-06-29 00:57:42.825000+02:00
15,24.9,48,2022-06-29 01:13:40.641000+02:00
16,24.8,48,2022-06-29 01:29:38.458000+02:00
17,24.8,48,2022-06-29 01:45:36.392000+02:00
18,24.75,48,2022-06-29 02:01:34.592000+02:00
19,24.7,48,2022-06-29 02:17:32.738000+02:00
20,24.6,48,2022-06-29 02:33:31.212000+02:00
21,24.6,48,2022-06-29 02:49:29.734000+02:00
22,24.6,47,2022-06-29 03:05:28.446000+02:00
23,24.55,47,2022-06-29 03:21:27.279000+02:00
24,24.45,47,2022-06-29 03:37:26.316000+02:00
25,24.35,47,2022-06-29 03:53:25.327000+02:00
26,24.4,47,2022-06-29 04:09:24.351000+02:00
27,24.3,48,2022-06-29 04:25:23.330000+02:00
28,24.3,48,2022-06-29 04:41:22.504000+02:00
29,24.25,48,2022-06-29 04:57:21.965000+02:00
30,24.25,48,2022-06-29 05:13:21.479000+02:00
31,24.2,47,2022-06-29 05:29:21.026000+02:00
32,24.15,47,2022-06-29 05:45:20.633000+02:00
33,24.1,48,2022-06-29 06:01:20.409000+02:00
34,24.1,48,2022-06-29 06:17:20.240000+02:00
35,24.0,48,2022-06-29 06:33:20.218000+02:00
36,23.95,48,2022-06-29 06:49:20.304000+02:00
37,24.0,48,2022-06-29 07:05:20.448000+02:00
38,23.9,48,2022-06-29 07:21:20.687000+02:00
39,24.05,48,2022-06-29 07:37:21.008000+02:00
40,24.05,48,2022-06-29 07:53:21.113000+02:00
41,24.3,48,2022-06-29 08:09:20.959000+02:00
42,24.45,48,2022-06-29 08:25:20.096000+02:00
43,24.65,48,2022-06-29 08:41:18.776000+02:00
44,24.65,48,2022-06-29 08:57:17.183000+02:00
45,24.85,48,2022-06-29 09:13:15.242000+02:00
46,24.8,48,2022-06-29 09:29:13.002000+02:00
47,24.65,48,2022-06-29 09:45:11.094000+02:00
48,24.8,47,2022-06-29 10:01:09.159000+02:00
49,24.85,48,2022-06-29 10:17:07.138000+02:00
50,24.85,48,2022-06-29 10:33:05.083000+02:00
51,24.95,48,2022-06-29 10:49:02.822000+02:00
52,24.95,48,2022-06-29 11:05:00.486000+02:00
53,24.9,48,2022-06-29 11:20:58.116000+02:00
54,24.95,47,2022-06-29 11:36:55.910000+02:00
55,24.9,47,2022-06-29 11:52:53.521000+02:00
56,24.9,47,2022-06-29 12:08:51.174000+02:00
57,24.9,47,2022-06-29 12:24:48.905000+02:00
58,24.95,47,2022-06-29 12:40:46.672000+02:00
59,24.95,47,2022-06-29 12:56:44.223000+02:00
60,25.0,47,2022-06-29 13:12:41.825000+02:00
61,25.1,47,2022-06-29 13:28:39.309000+02:00
62,25.05,46,2022-06-29 13:44:36.675000+02:00
63,25.1,46,2022-06-29 14:00:33.890000+02:00
64,25.1,46,2022-06-29 14:16:31.119000+02:00
65,25.1,46,2022-06-29 14:32:28.206000+02:00
66,25.1,46,2022-06-29 14:48:25.488000+02:00
67,25.05,46,2022-06-29 15:04:22.616000+02:00
68,25.05,45,2022-06-29 15:20:20.046000+02:00
69,25.0,45,2022-06-29 15:36:17.390000+02:00
70,25.05,46,2022-06-29 15:52:14.693000+02:00
71,25.2,46,2022-06-29 16:08:11.794000+02:00
72,25.25,47,2022-06-29 16:24:08.560000+02:00
73,25.35,46,2022-06-29 16:40:05.203000+02:00
74,25.4,46,2022-06-29 16:56:01.630000+02:00
75,25.5,46,2022-06-29 17:11:57.704000+02:00
76,25.6,46,2022-06-29 17:27:53.638000+02:00
77,25.6,46,2022-06-29 17:43:49.222000+02:00
78,25.75,46,2022-06-29 17:59:44.788000+02:00
79,25.8,46,2022-06-29 18:15:40.345000+02:00
80,25.85,46,2022-06-29 18:31:35.973000+02:00
81,25.85,46,2022-06-29 18:47:31.201000+02:00
82,25.85,45,2022-06-29 19:03:26.508000+02:00
83,25.85,45,2022-06-29 19:19:21.519000+02:00
84,25.85,45,2022-06-29 19:35:16.539000+02:00
85,25.85,45,2022-06-29 19:51:11.549000+02:00
86,25.85,45,2022-06-29 20:07:06.531000+02:00
87,25.8,45,2022-06-29 20:23:01.482000+02:00
88,25.85,45,2022-06-29 20:38:56.549000+02:00
89,25.8,45,2022-06-29 20:54:51.599000+02:00
90,25.8,45,2022-06-29 21:10:46.848000+02:00
0,25.8,45,2022-06-29 21:26:42.158000+02:00
1,25.75,45,2022-06-29 21:42:37.451000+02:00
2,25.65,45,2022-06-29 21:58:32.964000+02:00
3,25.65,45,2022-06-29 22:14:28.517000+02:00
4,25.6,45,2022-06-29 22:30:24.174000+02:00
5,25.5,45,2022-06-29 22:46:19.957000+02:00
6,25.5,46,2022-06-29 23:02:15.916000+02:00
7,25.4,46,2022-06-29 23:18:12.187000+02:00
8,25.4,46,2022-06-29 23:34:08.609000+02:00
9,25.4,46,2022-06-29 23:50:04.973000+02:00
10,25.35,46,2022-06-30 00:06:01.443000+02:00
11,25.3,47,2022-06-30 00:21:57.997000+02:00
12,25.25,47,2022-06-30 00:37:54.973000+02:00
13,25.2,47,2022-06-30 00:53:52.015000+02:00
14,25.2,47,2022-06-30 01:09:48.950000+02:00
15,25.3,51,2022-06-30 01:25:45.792000+02:00
16,25.35,50,2022-06-30 01:41:42.550000+02:00
17,25.35,50,2022-06-30 01:57:39.263000+02:00
18,25.3,49,2022-06-30 02:13:35.919000+02:00
19,25.25,49,2022-06-30 02:29:32.585000+02:00
20,25.25,48,2022-06-30 02:45:29.364000+02:00
21,25.25,48,2022-06-30 03:01:26.167000+02:00
22,25.2,48,2022-06-30 03:17:23.172000+02:00
23,25.1,48,2022-06-30 03:33:20.082000+02:00
24,25.1,47,2022-06-30 03:49:17.240000+02:00
25,25.1,47,2022-06-30 04:05:14.581000+02:00
26,25.0,47,2022-06-30 04:21:11.791000+02:00
27,25.0,47,2022-06-30 04:37:09.234000+02:00
28,25.0,47,2022-06-30 04:53:06.785000+02:00
29,24.95,47,2022-06-30 05:09:04.413000+02:00
30,25.0,46,2022-06-30 05:25:02.042000+02:00
31,25.15,46,2022-06-30 05:40:59.220000+02:00
32,25.35,46,2022-06-30 05:56:55.869000+02:00
33,25.7,45,2022-06-30 06:12:51.905000+02:00
34,26.0,45,2022-06-30 06:28:47.025000+02:00
35,26.25,44,2022-06-30 06:44:41.313000+02:00
36,26.4,44,2022-06-30 07:00:35.133000+02:00
37,26.4,45,2022-06-30 07:16:28.699000+02:00
38,26.5,45,2022-06-30 07:32:21.992000+02:00
39,26.7,45,2022-06-30 07:48:15.082000+02:00
40,26.8,45,2022-06-30 08:04:07.821000+02:00
41,26.9,45,2022-06-30 08:20:00.058000+02:00
42,27.1,45,2022-06-30 08:35:52.090000+02:00
43,27.2,45,2022-06-30 08:51:43.631000+02:00
44,27.25,45,2022-06-30 09:07:35.207000+02:00
45,27.35,45,2022-06-30 09:23:26.529000+02:00
46,27.35,45,2022-06-30 09:39:17.916000+02:00
47,27.4,45,2022-06-30 09:55:09.072000+02:00
48,27.4,46,2022-06-30 10:11:00.304000+02:00
49,27.4,46,2022-06-30 10:26:51.373000+02:00
50,27.4,46,2022-06-30 10:42:42.548000+02:00
51,27.4,46,2022-06-30 10:58:33.694000+02:00
52,27.4,46,2022-06-30 11:14:24.664000+02:00
53,27.45,46,2022-06-30 11:30:15.604000+02:00
54,27.45,46,2022-06-30 11:46:06.624000+02:00
55,27.45,47,2022-06-30 12:01:57.650000+02:00
56,27.45,47,2022-06-30 12:17:48.589000+02:00
57,27.5,47,2022-06-30 12:33:39.449000+02:00
58,27.6,47,2022-06-30 12:49:30.313000+02:00
59,27.65,50,2022-06-30 13:05:20.857000+02:00
60,27.65,49,2022-06-30 13:21:11.389000+02:00
61,27.8,48,2022-06-30 13:37:01.766000+02:00
62,27.9,48,2022-06-30 13:52:51.708000+02:00
63,28.0,47,2022-06-30 14:08:41.438000+02:00
64,28.2,47,2022-06-30 14:24:30.431000+02:00
65,28.3,47,2022-06-30 14:40:19.152000+02:00
66,28.5,47,2022-06-30 14:56:07.281000+02:00
67,28.7,46,2022-06-30 15:11:54.751000+02:00
68,28.85,46,2022-06-30 15:27:41.918000+02:00
69,29.0,45,2022-06-30 15:43:28.675000+02:00
70,29.25,45,2022-06-30 15:59:15.325000+02:00
71,29.4,44,2022-06-30 16:15:01.340000+02:00
72,29.45,44,2022-06-30 16:30:46.826000+02:00
73,29.4,45,2022-06-30 16:46:32.430000+02:00
74,29.5,45,2022-06-30 17:02:17.801000+02:00
75,29.7,45,2022-06-30 17:18:02.845000+02:00
76,29.9,45,2022-06-30 17:33:47.291000+02:00
77,30.0,44,2022-06-30 17:49:31.438000+02:00
78,30.0,43,2022-06-30 18:05:15.361000+02:00
79,30.0,43,2022-06-30 18:20:59.099000+02:00
80,29.95,42,2022-06-30 18:36:43.194000+02:00
81,30.0,42,2022-06-30 18:52:27.286000+02:00
82,30.0,42,2022-06-30 19:08:11.416000+02:00
83,30.0,42,2022-06-30 19:23:55.694000+02:00
84,30.1,44,2022-06-30 19:39:39.555000+02:00
85,30.15,44,2022-06-30 19:55:23.402000+02:00
86,30.05,43,2022-06-30 20:11:07.184000+02:00
87,29.9,43,2022-06-30 20:26:51.283000+02:00
88,29.8,43,2022-06-30 20:42:35.932000+02:00
89,29.6,44,2022-06-30 20:58:21.232000+02:00
0,29.35,45,2022-06-30 21:14:07.031000+02:00
1,29.1,45,2022-06-30 21:29:53.380000+02:00
2,28.6,45,2022-06-30 21:45:40.468000+02:00
3,28.4,47,2022-06-30 22:01:29.005000+02:00
4,28.25,45,2022-06-30 22:17:17.527000+02:00
5,28.35,46,2022-06-30 22:33:06.434000+02:00
6,28.3,46,2022-06-30 22:48:55.072000+02:00
7,27.95,45,2022-06-30 23:04:44.289000+02:00
8,27.65,46,2022-06-30 23:20:34.321000+02:00
9,27.5,46,2022-06-30 23:36:25.039000+02:00
10,27.3,47,2022-06-30 23:52:16.297000+02:00
11,27.35,47,2022-07-01 00:08:07.607000+02:00
12,27.4,47,2022-07-01 00:23:58.673000+02:00
13,27.3,47,2022-07-01 00:39:49.937000+02:00
14,27.35,47,2022-07-01 00:55:41.272000+02:00
15,27.3,47,2022-07-01 01:11:32.660000+02:00
16,27.3,47,2022-07-01 01:27:24.071000+02:00
17,27.25,48,2022-07-01 01:43:15.546000+02:00
18,27.25,48,2022-07-01 01:59:06.923000+02:00
19,27.25,48,2022-07-01 02:14:58.521000+02:00
20,27.2,48,2022-07-01 02:30:49.945000+02:00
21,27.15,48,2022-07-01 02:46:41.646000+02:00
22,27.1,48,2022-07-01 03:02:33.327000+02:00
23,27.15,48,2022-07-01 03:18:25.200000+02:00
24,27.05,48,2022-07-01 03:34:16.966000+02:00
25,27.05,47,2022-07-01 03:50:08.756000+02:00
26,27.05,47,2022-07-01 04:06:00.699000+02:00
27,27.0,48,2022-07-01 04:21:52.787000+02:00
28,26.9,48,2022-07-01 04:37:44.963000+02:00
29,26.9,48,2022-07-01 04:53:37.422000+02:00
30,26.9,48,2022-07-01 05:09:30.061000+02:00
31,27.05,48,2022-07-01 05:25:22.336000+02:00
32,27.25,47,2022-07-01 05:41:14.227000+02:00
33,27.4,47,2022-07-01 05:57:05.571000+02:00
34,27.65,47,2022-07-01 06:12:56.148000+02:00
35,28.0,46,2022-07-01 06:28:45.986000+02:00
36,28.25,46,2022-07-01 06:44:35.132000+02:00
37,28.4,46,2022-07-01 07:00:23.746000+02:00
38,28.4,46,2022-07-01 07:16:12.165000+02:00
39,28.65,46,2022-07-01 07:32:00.322000+02:00
40,28.85,45,2022-07-01 07:47:48.030000+02:00
41,28.95,45,2022-07-01 08:03:35.318000+02:00
42,28.9,46,2022-07-01 08:19:22.375000+02:00
43,28.85,47,2022-07-01 08:35:09.711000+02:00
44,28.55,47,2022-07-01 08:50:57.578000+02:00
45,28.45,47,2022-07-01 09:06:45.912000+02:00
46,28.3,48,2022-07-01 09:22:34.553000+02:00
47,28.2,48,2022-07-01 09:38:23.397000+02:00
48,28.35,49,2022-07-01 09:54:12.278000+02:00
49,28.45,48,2022-07-01 10:10:00.685000+02:00
50,28.6,48,2022-07-01 10:25:48.871000+02:00
51,28.65,48,2022-07-01 10:41:36.978000+02:00
52,28.75,49,2022-07-01 10:57:24.992000+02:00
53,28.8,49,2022-07-01 11:13:12.773000+02:00
54,28.9,51,2022-07-01 11:29:00.307000+02:00
55,28.9,51,2022-07-01 11:44:47.409000+02:00
56,29.1,51,2022-07-01 12:00:34.339000+02:00
57,29.15,50,2022-07-01 12:16:21.022000+02:00
58,29.25,50,2022-07-01 12:32:07.366000+02:00
59,29.35,49,2022-07-01 12:47:53.478000+02:00
60,29.45,49,2022-07-01 13:03:39.362000+02:00
61,29.55,49,2022-07-01 13:19:25.003000+02:00
62,29.7,48,2022-07-01 13:35:10.502000+02:00
63,29.75,48,2022-07-01 13:50:55.719000+02:00
64,29.75,48,2022-07-01 14:06:40.738000+02:00
65,29.8,48,2022-07-01 14:22:25.748000+02:00
66,29.95,48,2022-07-01 14:38:10.396000+02:00
67,30.1,48,2022-07-01 14:53:54.556000+02:00
68,30.2,48,2022-07-01 15:09:38.513000+02:00
69,30.2,48,2022-07-01 15:25:22.606000+02:00
70,30.25,48,2022-07-01 15:41:06.621000+02:00
71,30.2,47,2022-07-01 15:56:50.525000+02:00
72,30.25,47,2022-07-01 16:12:34.334000+02:00
73,30.25,47,2022-07-01 16:28:18.139000+02:00
74,30.35,47,2022-07-01 16:44:01.924000+02:00
75,30.4,46,2022-07-01 16:59:45.445000+02:00
76,30.55,46,2022-07-01 17:15:28.710000+02:00
77,30.65,46,2022-07-01 17:31:11.590000+02:00
