,2LivingRoomCenter,timestamp
46,26.8,2022-06-28 01:40:09.406000+02:00
47,26.7,2022-06-28 01:45:58.431000+02:00
48,26.65,2022-06-28 01:51:47.493000+02:00
49,26.55,2022-06-28 01:57:36.677000+02:00
50,26.5,2022-06-28 02:03:26.058000+02:00
51,26.45,2022-06-28 02:09:15.476000+02:00
52,26.4,2022-06-28 02:15:04.937000+02:00
53,26.35,2022-06-28 02:20:54.480000+02:00
54,26.25,2022-06-28 02:26:44.105000+02:00
55,26.2,2022-06-28 02:32:33.818000+02:00
56,26.15,2022-06-28 02:38:23.635000+02:00
57,26.1,2022-06-28 02:44:13.493000+02:00
58,26.05,2022-06-28 02:50:03.394000+02:00
59,25.95,2022-06-28 02:55:53.343000+02:00
60,25.95,2022-06-28 03:01:43.409000+02:00
61,25.9,2022-06-28 03:07:33.621000+02:00
62,25.85,2022-06-28 03:13:23.914000+02:00
63,25.85,2022-06-28 03:19:14.278000+02:00
64,25.8,2022-06-28 03:25:04.620000+02:00
65,25.75,2022-06-28 03:30:55.084000+02:00
66,25.65,2022-06-28 03:36:45.545000+02:00
67,25.65,2022-06-28 03:42:36.123000+02:00
68,25.65,2022-06-28 03:48:26.784000+02:00
69,25.6,2022-06-28 03:54:17.477000+02:00
70,25.5,2022-06-28 04:00:08.237000+02:00
71,25.45,2022-06-28 04:05:59.006000+02:00
72,25.4,2022-06-28 04:11:49.881000+02:00
73,25.4,2022-06-28 04:17:40.812000+02:00
74,25.4,2022-06-28 04:23:31.711000+02:00
75,25.35,2022-06-28 04:29:22.672000+02:00
76,25.3,2022-06-28 04:35:13.735000+02:00
77,25.25,2022-06-28 04:41:04.878000+02:00
78,25.15,2022-06-28 04:46:56.091000+02:00
79,25.15,2022-06-28 04:52:47.308000+02:00
80,25.1,2022-06-28 04:58:38.586000+02:00
81,25.05,2022-06-28 05:04:29.899000+02:00
82,25.05,2022-06-28 05:10:21.318000+02:00
83,25.05,2022-06-28 05:16:12.637000+02:00
84,25.0,2022-06-28 05:22:04.037000+02:00
85,24.95,2022-06-28 05:27:55.407000+02:00
86,24.9,2022-06-28 05:33:46.827000+02:00
87,24.9,2022-06-28 05:39:38.307000+02:00
88,24.85,2022-06-28 05:45:29.869000+02:00
89,24.85,2022-06-28 05:51:21.431000+02:00
90,24.8,2022-06-28 05:57:12.993000+02:00
91,24.8,2022-06-28 06:03:04.590000+02:00
92,24.75,2022-06-28 06:08:56.325000+02:00
93,24.7,2022-06-28 06:14:48.019000+02:00
94,24.7,2022-06-28 06:20:39.767000+02:00
95,24.65,2022-06-28 06:26:31.544000+02:00
96,24.7,2022-06-28 06:32:23.358000+02:00
97,24.7,2022-06-28 06:38:15.123000+02:00
98,24.7,2022-06-28 06:44:06.924000+02:00
99,24.65,2022-06-28 06:49:58.777000+02:00
100,24.65,2022-06-28 06:55:50.616000+02:00
101,24.7,2022-06-28 07:01:42.538000+02:00
102,24.65,2022-06-28 07:07:34.416000+02:00
103,24.65,2022-06-28 07:13:26.305000+02:00
104,24.7,2022-06-28 07:19:18.140000+02:00
105,24.7,2022-06-28 07:25:09.946000+02:00
106,24.8,2022-06-28 07:31:01.719000+02:00
107,24.85,2022-06-28 07:36:53.375000+02:00
108,24.85,2022-06-28 07:42:45.041000+02:00
109,24.9,2022-06-28 07:48:36.595000+02:00
110,24.95,2022-06-28 07:54:28.065000+02:00
111,25.05,2022-06-28 08:00:19.480000+02:00
112,25.05,2022-06-28 08:06:10.795000+02:00
113,25.1,2022-06-28 08:12:02.154000+02:00
114,25.15,2022-06-28 08:17:53.569000+02:00
115,25.15,2022-06-28 08:23:44.847000+02:00
116,25.3,2022-06-28 08:29:35.977000+02:00
117,25.35,2022-06-28 08:35:26.967000+02:00
118,25.35,2022-06-28 08:41:17.875000+02:00
119,25.4,2022-06-28 08:47:08.751000+02:00
120,25.4,2022-06-28 08:52:59.530000+02:00
121,25.45,2022-06-28 08:58:50.224000+02:00
122,25.5,2022-06-28 09:04:40.956000+02:00
123,25.55,2022-06-28 09:10:31.726000+02:00
124,25.45,2022-06-28 09:16:22.401000+02:00
125,25.45,2022-06-28 09:22:13.098000+02:00
126,25.5,2022-06-28 09:28:03.772000+02:00
127,25.45,2022-06-28 09:33:54.520000+02:00
128,25.5,2022-06-28 09:39:45.277000+02:00
129,25.45,2022-06-28 09:45:35.959000+02:00
130,25.45,2022-06-28 09:51:26.629000+02:00
131,25.4,2022-06-28 09:57:17.377000+02:00
132,25.4,2022-06-28 10:03:08.148000+02:00
133,25.4,2022-06-28 10:08:58.958000+02:00
134,25.4,2022-06-28 10:14:49.791000+02:00
135,25.4,2022-06-28 10:20:40.685000+02:00
136,25.4,2022-06-28 10:26:31.510000+02:00
137,25.4,2022-06-28 10:32:22.470000+02:00
138,25.4,2022-06-28 10:38:13.318000+02:00
139,25.4,2022-06-28 10:44:04.225000+02:00
140,25.35,2022-06-28 10:49:55.129000+02:00
141,25.4,2022-06-28 10:55:46.038000+02:00
142,25.4,2022-06-28 11:01:36.996000+02:00
143,25.4,2022-06-28 11:07:27.860000+02:00
144,25.4,2022-06-28 11:13:18.820000+02:00
145,25.4,2022-06-28 11:19:09.677000+02:00
146,25.4,2022-06-28 11:25:00.555000+02:00
147,25.4,2022-06-28 11:30:51.437000+02:00
148,25.45,2022-06-28 11:36:42.366000+02:00
149,25.4,2022-06-28 11:42:33.250000+02:00
150,25.4,2022-06-28 11:48:24.095000+02:00
151,25.4,2022-06-28 11:54:14.986000+02:00
152,25.4,2022-06-28 12:00:05.890000+02:00
153,25.45,2022-06-28 12:05:56.734000+02:00
154,25.4,2022-06-28 12:11:47.622000+02:00
155,25.4,2022-06-28 12:17:38.438000+02:00
156,25.45,2022-06-28 12:23:29.234000+02:00
157,25.45,2022-06-28 12:29:19.973000+02:00
158,25.4,2022-06-28 12:35:10.692000+02:00
159,25.45,2022-06-28 12:41:01.422000+02:00
160,25.45,2022-06-28 12:46:52.126000+02:00
161,25.45,2022-06-28 12:52:42.823000+02:00
162,25.45,2022-06-28 12:58:33.573000+02:00
163,25.5,2022-06-28 13:04:24.268000+02:00
164,25.5,2022-06-28 13:10:14.887000+02:00
165,25.55,2022-06-28 13:16:05.551000+02:00
166,25.5,2022-06-28 13:21:56.220000+02:00
167,25.5,2022-06-28 13:27:46.889000+02:00
168,25.55,2022-06-28 13:33:37.557000+02:00
169,25.45,2022-06-28 13:39:28.245000+02:00
170,25.45,2022-06-28 13:45:18.990000+02:00
171,25.45,2022-06-28 13:51:09.709000+02:00
172,25.45,2022-06-28 13:57:00.465000+02:00
173,25.45,2022-06-28 14:02:51.177000+02:00
174,25.45,2022-06-28 14:08:41.902000+02:00
175,25.45,2022-06-28 14:14:32.617000+02:00
176,25.4,2022-06-28 14:20:23.296000+02:00
177,25.45,2022-06-28 14:26:14.019000+02:00
178,25.4,2022-06-28 14:32:04.749000+02:00
179,25.4,2022-06-28 14:37:55.494000+02:00
180,25.45,2022-06-28 14:43:46.299000+02:00
181,25.4,2022-06-28 14:49:37.086000+02:00
182,25.4,2022-06-28 14:55:27.858000+02:00
183,25.4,2022-06-28 15:01:18.640000+02:00
184,25.4,2022-06-28 15:07:09.536000+02:00
185,25.4,2022-06-28 15:13:00.199000+02:00
186,25.45,2022-06-28 15:18:51.025000+02:00
187,25.5,2022-06-28 15:24:41.778000+02:00
188,25.5,2022-06-28 15:30:32.509000+02:00
189,25.5,2022-06-28 15:36:23.113000+02:00
190,25.5,2022-06-28 15:42:13.718000+02:00
191,25.55,2022-06-28 15:48:04.373000+02:00
192,25.5,2022-06-28 15:53:54.983000+02:00
193,25.6,2022-06-28 15:59:45.549000+02:00
194,25.55,2022-06-28 16:05:36.065000+02:00
195,25.5,2022-06-28 16:11:26.451000+02:00
196,25.55,2022-06-28 16:17:16.757000+02:00
197,25.55,2022-06-28 16:23:07.087000+02:00
198,25.6,2022-06-28 16:28:57.439000+02:00
199,25.65,2022-06-28 16:34:47.858000+02:00
200,25.7,2022-06-28 16:40:38.271000+02:00
201,25.65,2022-06-28 16:46:28.627000+02:00
202,25.7,2022-06-28 16:52:18.903000+02:00
203,25.7,2022-06-28 16:58:09.223000+02:00
204,25.7,2022-06-28 17:03:59.528000+02:00
205,25.7,2022-06-28 17:09:49.884000+02:00
206,25.75,2022-06-28 17:15:40.173000+02:00
207,25.8,2022-06-28 17:21:30.449000+02:00
208,25.75,2022-06-28 17:27:20.698000+02:00
209,25.8,2022-06-28 17:33:10.909000+02:00
210,25.8,2022-06-28 17:39:01.167000+02:00
211,25.85,2022-06-28 17:44:51.254000+02:00
212,25.8,2022-06-28 17:50:41.506000+02:00
213,25.8,2022-06-28 17:56:31.692000+02:00
214,25.8,2022-06-28 18:02:21.877000+02:00
215,25.85,2022-06-28 18:08:12.041000+02:00
216,25.8,2022-06-28 18:14:02.235000+02:00
217,25.8,2022-06-28 18:19:52.447000+02:00
218,25.85,2022-06-28 18:25:42.665000+02:00
219,25.8,2022-06-28 18:31:32.937000+02:00
220,25.75,2022-06-28 18:37:23.166000+02:00
221,25.75,2022-06-28 18:43:13.486000+02:00
222,25.8,2022-06-28 18:49:03.655000+02:00
223,25.75,2022-06-28 18:54:53.933000+02:00
224,25.8,2022-06-28 19:00:44.177000+02:00
225,25.8,2022-06-28 19:06:34.401000+02:00
226,25.75,2022-06-28 19:12:24.607000+02:00
227,25.75,2022-06-28 19:18:14.782000+02:00
228,25.8,2022-06-28 19:24:05.003000+02:00
229,25.7,2022-06-28 19:29:55.260000+02:00
230,25.7,2022-06-28 19:35:45.549000+02:00
231,25.7,2022-06-28 19:41:35.781000+02:00
232,25.65,2022-06-28 19:47:26.116000+02:00
233,25.6,2022-06-28 19:53:16.527000+02:00
234,25.6,2022-06-28 19:59:06.954000+02:00
235,25.55,2022-06-28 20:04:57.528000+02:00
236,25.55,2022-06-28 20:10:48.097000+02:00
237,25.5,2022-06-28 20:16:38.759000+02:00
238,25.4,2022-06-28 20:22:29.398000+02:00
239,25.4,2022-06-28 20:28:20.098000+02:00
240,25.35,2022-06-28 20:34:10.856000+02:00
241,25.35,2022-06-28 20:40:01.599000+02:00
242,25.35,2022-06-28 20:45:52.443000+02:00
243,25.3,2022-06-28 20:51:43.335000+02:00
244,25.3,2022-06-28 20:57:34.290000+02:00
245,25.2,2022-06-28 21:03:25.236000+02:00
246,25.2,2022-06-28 21:09:16.279000+02:00
0,25.2,2022-06-28 21:15:07.390000+02:00
1,25.15,2022-06-28 21:20:58.514000+02:00
2,25.15,2022-06-28 21:26:49.556000+02:00
3,25.15,2022-06-28 21:32:40.696000+02:00
4,25.15,2022-06-28 21:38:31.764000+02:00
5,25.15,2022-06-28 21:44:22.816000+02:00
6,25.15,2022-06-28 21:50:13.850000+02:00
7,25.15,2022-06-28 21:56:04.826000+02:00
8,25.15,2022-06-28 22:01:55.922000+02:00
9,25.15,2022-06-28 22:07:46.889000+02:00
10,25.2,2022-06-28 22:13:37.800000+02:00
11,25.2,2022-06-28 22:19:28.759000+02:00
12,25.25,2022-06-28 22:25:19.641000+02:00
13,25.25,2022-06-28 22:31:10.657000+02:00
14,25.2,2022-06-28 22:37:01.698000+02:00
15,25.2,2022-06-28 22:42:52.495000+02:00
16,25.2,2022-06-28 22:48:43.204000+02:00
17,25.15,2022-06-28 22:54:33.873000+02:00
18,25.15,2022-06-28 23:00:24.492000+02:00
19,25.1,2022-06-28 23:06:15.104000+02:00
20,25.15,2022-06-28 23:12:05.748000+02:00
21,25.1,2022-06-28 23:17:56.548000+02:00
22,25.1,2022-06-28 23:23:47.321000+02:00
23,25.1,2022-06-28 23:29:38.168000+02:00
24,25.05,2022-06-28 23:35:28.994000+02:00
25,25.0,2022-06-28 23:41:19.842000+02:00
26,25.0,2022-06-28 23:47:10.669000+02:00
27,25.0,2022-06-28 23:53:01.576000+02:00
28,25.0,2022-06-28 23:58:52.439000+02:00
29,24.95,2022-06-29 00:04:43.317000+02:00
30,24.95,2022-06-29 00:10:34.248000+02:00
31,24.95,2022-06-29 00:16:25.097000+02:00
32,24.9,2022-06-29 00:22:16.068000+02:00
33,24.9,2022-06-29 00:28:07.102000+02:00
34,24.85,2022-06-29 00:33:58.162000+02:00
35,24.85,2022-06-29 00:39:49.214000+02:00
36,24.85,2022-06-29 00:45:40.371000+02:00
37,24.85,2022-06-29 00:51:31.409000+02:00
38,24.8,2022-06-29 00:57:22.566000+02:00
39,24.8,2022-06-29 01:03:13.816000+02:00
40,24.75,2022-06-29 01:09:05.015000+02:00
41,24.75,2022-06-29 01:14:56.221000+02:00
42,24.7,2022-06-29 01:20:47.481000+02:00
43,24.75,2022-06-29 01:26:38.767000+02:00
44,24.65,2022-06-29 01:32:30.091000+02:00
45,24.65,2022-06-29 01:38:21.483000+02:00
46,24.65,2022-06-29 01:44:12.933000+02:00
47,24.55,2022-06-29 01:50:04.294000+02:00
48,24.6,2022-06-29 01:55:55.720000+02:00
49,24.6,2022-06-29 02:01:47.143000+02:00
50,24.45,2022-06-29 02:07:38.626000+02:00
51,24.5,2022-06-29 02:13:30.085000+02:00
52,24.5,2022-06-29 02:19:21.599000+02:00
53,24.45,2022-06-29 02:25:13.132000+02:00
54,24.45,2022-06-29 02:31:04.732000+02:00
55,24.4,2022-06-29 02:36:56.379000+02:00
56,24.4,2022-06-29 02:42:48.024000+02:00
57,24.4,2022-06-29 02:48:39.725000+02:00
58,24.4,2022-06-29 02:54:31.486000+02:00
59,24.35,2022-06-29 03:00:23.255000+02:00
60,24.35,2022-06-29 03:06:14.998000+02:00
61,24.3,2022-06-29 03:12:06.777000+02:00
62,24.35,2022-06-29 03:17:58.616000+02:00
63,24.3,2022-06-29 03:23:50.492000+02:00
64,24.3,2022-06-29 03:29:42.446000+02:00
65,24.25,2022-06-29 03:35:34.426000+02:00
66,24.3,2022-06-29 03:41:26.445000+02:00
67,24.15,2022-06-29 03:47:18.419000+02:00
68,24.2,2022-06-29 03:53:10.403000+02:00
69,24.15,2022-06-29 03:59:02.326000+02:00
70,24.05,2022-06-29 04:04:54.244000+02:00
71,24.15,2022-06-29 04:10:46.209000+02:00
72,24.1,2022-06-29 04:16:38.259000+02:00
73,24.1,2022-06-29 04:22:30.340000+02:00
74,24.05,2022-06-29 04:28:22.468000+02:00
75,24.0,2022-06-29 04:34:14.614000+02:00
76,24.0,2022-06-29 04:40:06.858000+02:00
77,24.0,2022-06-29 04:45:59.061000+02:00
78,24.0,2022-06-29 04:51:51.256000+02:00
79,23.95,2022-06-29 04:57:43.567000+02:00
80,23.95,2022-06-29 05:03:35.946000+02:00
81,23.95,2022-06-29 05:09:28.294000+02:00
82,23.95,2022-06-29 05:15:20.623000+02:00
83,23.95,2022-06-29 05:21:13.037000+02:00
84,23.85,2022-06-29 05:27:05.445000+02:00
85,23.85,2022-06-29 05:32:57.912000+02:00
86,23.9,2022-06-29 05:38:50.380000+02:00
87,23.85,2022-06-29 05:44:42.830000+02:00
88,23.9,2022-06-29 05:50:35.343000+02:00
89,23.9,2022-06-29 05:56:27.804000+02:00
90,23.8,2022-06-29 06:02:20.314000+02:00
91,23.85,2022-06-29 06:08:12.870000+02:00
92,23.85,2022-06-29 06:14:05.399000+02:00
93,23.8,2022-06-29 06:19:57.956000+02:00
94,23.8,2022-06-29 06:25:50.550000+02:00
95,23.8,2022-06-29 06:31:43.097000+02:00
96,23.85,2022-06-29 06:37:35.645000+02:00
97,23.75,2022-06-29 06:43:28.212000+02:00
98,23.75,2022-06-29 06:49:20.807000+02:00
99,23.75,2022-06-29 06:55:13.433000+02:00
100,23.75,2022-06-29 07:01:06.090000+02:00
101,23.75,2022-06-29 07:06:58.704000+02:00
102,23.7,2022-06-29 07:12:51.297000+02:00
103,23.7,2022-06-29 07:18:43.842000+02:00
104,23.7,2022-06-29 07:24:36.341000+02:00
105,23.7,2022-06-29 07:30:28.895000+02:00
106,23.65,2022-06-29 07:36:21.446000+02:00
107,23.75,2022-06-29 07:42:13.994000+02:00
108,23.75,2022-06-29 07:48:06.547000+02:00
109,23.75,2022-06-29 07:53:59.131000+02:00
110,23.75,2022-06-29 07:59:51.670000+02:00
111,23.8,2022-06-29 08:05:44.155000+02:00
112,23.9,2022-06-29 08:11:36.463000+02:00
113,23.95,2022-06-29 08:17:28.668000+02:00
114,23.95,2022-06-29 08:23:20.850000+02:00
115,24.0,2022-06-29 08:29:12.961000+02:00
116,24.1,2022-06-29 08:35:05.083000+02:00
117,24.1,2022-06-29 08:40:57.101000+02:00
118,24.15,2022-06-29 08:46:49.080000+02:00
119,24.2,2022-06-29 08:52:41.036000+02:00
120,24.15,2022-06-29 08:58:32.971000+02:00
121,24.25,2022-06-29 09:04:24.840000+02:00
122,24.3,2022-06-29 09:10:16.669000+02:00
123,24.4,2022-06-29 09:16:08.405000+02:00
124,24.35,2022-06-29 09:22:00.125000+02:00
125,24.3,2022-06-29 09:27:51.802000+02:00
126,24.35,2022-06-29 09:33:43.568000+02:00
127,24.35,2022-06-29 09:39:35.281000+02:00
128,24.35,2022-06-29 09:45:27.044000+02:00
129,24.35,2022-06-29 09:51:18.782000+02:00
130,24.35,2022-06-29 09:57:10.515000+02:00
131,24.4,2022-06-29 10:03:02.137000+02:00
132,24.4,2022-06-29 10:08:53.826000+02:00
133,24.4,2022-06-29 10:14:45.477000+02:00
134,24.45,2022-06-29 10:20:37.040000+02:00
135,24.45,2022-06-29 10:26:28.603000+02:00
136,24.5,2022-06-29 10:32:20.100000+02:00
137,24.6,2022-06-29 10:38:11.575000+02:00
138,24.65,2022-06-29 10:44:02.979000+02:00
139,24.7,2022-06-29 10:49:54.280000+02:00
140,24.65,2022-06-29 10:55:45.543000+02:00
141,24.7,2022-06-29 11:01:36.837000+02:00
142,24.75,2022-06-29 11:07:28.029000+02:00
143,24.8,2022-06-29 11:13:19.216000+02:00
144,24.8,2022-06-29 11:19:10.265000+02:00
145,24.7,2022-06-29 11:25:01.374000+02:00
146,24.7,2022-06-29 11:30:52.470000+02:00
147,24.7,2022-06-29 11:36:43.644000+02:00
148,24.7,2022-06-29 11:42:34.879000+02:00
149,24.7,2022-06-29 11:48:26.058000+02:00
150,24.7,2022-06-29 11:54:17.300000+02:00
151,24.65,2022-06-29 12:00:08.570000+02:00
152,24.65,2022-06-29 12:05:59.747000+02:00
153,24.65,2022-06-29 12:11:50.968000+02:00
154,24.65,2022-06-29 12:17:42.290000+02:00
155,24.6,2022-06-29 12:23:33.638000+02:00
156,24.65,2022-06-29 12:29:24.983000+02:00
157,24.6,2022-06-29 12:35:16.425000+02:00
158,24.65,2022-06-29 12:41:07.820000+02:00
159,24.65,2022-06-29 12:46:59.176000+02:00
160,24.6,2022-06-29 12:52:50.511000+02:00
161,24.65,2022-06-29 12:58:41.871000+02:00
162,24.6,2022-06-29 13:04:33.222000+02:00
163,24.65,2022-06-29 13:10:24.595000+02:00
164,24.7,2022-06-29 13:16:15.972000+02:00
165,24.75,2022-06-29 13:22:07.269000+02:00
166,24.7,2022-06-29 13:27:58.534000+02:00
167,24.75,2022-06-29 13:33:49.674000+02:00
168,24.75,2022-06-29 13:39:40.866000+02:00
169,24.75,2022-06-29 13:45:31.994000+02:00
170,24.75,2022-06-29 13:51:23.227000+02:00
171,24.8,2022-06-29 13:57:14.409000+02:00
172,24.75,2022-06-29 14:03:05.645000+02:00
173,24.75,2022-06-29 14:08:56.834000+02:00
174,24.8,2022-06-29 14:14:47.996000+02:00
175,24.8,2022-06-29 14:20:39.161000+02:00
176,24.8,2022-06-29 14:26:30.289000+02:00
177,24.75,2022-06-29 14:32:21.449000+02:00
178,24.75,2022-06-29 14:38:12.654000+02:00
179,24.75,2022-06-29 14:44:03.882000+02:00
180,24.7,2022-06-29 14:49:55.122000+02:00
181,24.75,2022-06-29 14:55:46.327000+02:00
182,24.7,2022-06-29 15:01:37.609000+02:00
183,24.65,2022-06-29 15:07:28.930000+02:00
184,24.65,2022-06-29 15:13:20.275000+02:00
185,24.7,2022-06-29 15:19:11.613000+02:00
186,24.7,2022-06-29 15:25:02.925000+02:00
187,24.7,2022-06-29 15:30:54.264000+02:00
188,24.7,2022-06-29 15:36:45.633000+02:00
189,24.7,2022-06-29 15:42:36.974000+02:00
190,24.8,2022-06-29 15:48:28.269000+02:00
191,24.8,2022-06-29 15:54:19.524000+02:00
192,24.75,2022-06-29 16:00:10.702000+02:00
193,24.85,2022-06-29 16:06:01.783000+02:00
194,24.95,2022-06-29 16:11:52.823000+02:00
195,25.05,2022-06-29 16:17:43.672000+02:00
196,25.2,2022-06-29 16:23:34.399000+02:00
197,25.25,2022-06-29 16:29:24.997000+02:00
198,25.35,2022-06-29 16:35:15.496000+02:00
199,25.4,2022-06-29 16:41:05.879000+02:00
200,25.45,2022-06-29 16:46:56.123000+02:00
201,25.5,2022-06-29 16:52:46.230000+02:00
202,25.65,2022-06-29 16:58:36.362000+02:00
203,25.65,2022-06-29 17:04:26.267000+02:00
204,25.75,2022-06-29 17:10:16.235000+02:00
205,25.8,2022-06-29 17:16:06.117000+02:00
206,25.8,2022-06-29 17:21:55.936000+02:00
207,25.85,2022-06-29 17:27:45.675000+02:00
208,25.85,2022-06-29 17:33:35.357000+02:00
209,25.9,2022-06-29 17:39:24.936000+02:00
210,25.95,2022-06-29 17:45:14.447000+02:00
211,26.0,2022-06-29 17:51:04.005000+02:00
212,26.0,2022-06-29 17:56:53.416000+02:00
213,26.0,2022-06-29 18:02:42.862000+02:00
214,26.05,2022-06-29 18:08:32.324000+02:00
215,26.1,2022-06-29 18:14:21.759000+02:00
216,26.1,2022-06-29 18:20:11.219000+02:00
217,26.1,2022-06-29 18:26:00.620000+02:00
218,26.1,2022-06-29 18:31:49.921000+02:00
219,26.15,2022-06-29 18:37:39.278000+02:00
220,26.1,2022-06-29 18:43:28.713000+02:00
221,26.1,2022-06-29 18:49:18.025000+02:00
222,26.1,2022-06-29 18:55:07.374000+02:00
223,26.1,2022-06-29 19:00:56.671000+02:00
224,26.1,2022-06-29 19:06:46.036000+02:00
225,26.15,2022-06-29 19:12:35.378000+02:00
226,26.1,2022-06-29 19:18:24.644000+02:00
227,26.1,2022-06-29 19:24:14.009000+02:00
228,26.0,2022-06-29 19:30:03.399000+02:00
229,26.0,2022-06-29 19:35:52.825000+02:00
230,26.05,2022-06-29 19:41:42.184000+02:00
231,26.05,2022-06-29 19:47:31.576000+02:00
232,26.0,2022-06-29 19:53:21.096000+02:00
233,26.0,2022-06-29 19:59:10.566000+02:00
234,26.0,2022-06-29 20:05:00.098000+02:00
235,26.0,2022-06-29 20:10:49.668000+02:00
236,26.0,2022-06-29 20:16:39.127000+02:00
237,25.95,2022-06-29 20:22:28.609000+02:00
238,25.95,2022-06-29 20:28:18.150000+02:00
239,25.95,2022-06-29 20:34:07.764000+02:00
240,25.9,2022-06-29 20:39:57.443000+02:00
241,25.9,2022-06-29 20:45:47.103000+02:00
242,25.85,2022-06-29 20:51:36.789000+02:00
243,25.85,2022-06-29 20:57:26.493000+02:00
244,25.85,2022-06-29 21:03:16.230000+02:00
245,25.85,2022-06-29 21:09:06.009000+02:00
0,25.8,2022-06-29 21:14:55.843000+02:00
1,25.8,2022-06-29 21:20:45.729000+02:00
2,25.75,2022-06-29 21:26:35.567000+02:00
3,25.75,2022-06-29 21:32:25.460000+02:00
4,25.7,2022-06-29 21:38:15.360000+02:00
5,25.7,2022-06-29 21:44:05.394000+02:00
6,25.65,2022-06-29 21:49:55.387000+02:00
7,25.65,2022-06-29 21:55:45.349000+02:00
8,25.7,2022-06-29 22:01:35.447000+02:00
9,25.6,2022-06-29 22:07:25.575000+02:00
10,25.55,2022-06-29 22:13:15.658000+02:00
11,25.6,2022-06-29 22:19:05.755000+02:00
12,25.5,2022-06-29 22:24:55.940000+02:00
13,25.5,2022-06-29 22:30:46.156000+02:00
14,25.45,2022-06-29 22:36:36.379000+02:00
15,25.45,2022-06-29 22:42:26.537000+02:00
16,25.4,2022-06-29 22:48:16.787000+02:00
17,25.4,2022-06-29 22:54:07.021000+02:00
18,25.4,2022-06-29 22:59:57.357000+02:00
19,25.4,2022-06-29 23:05:47.775000+02:00
20,25.3,2022-06-29 23:11:38.265000+02:00
21,25.35,2022-06-29 23:17:28.778000+02:00
22,25.35,2022-06-29 23:23:19.283000+02:00
23,25.35,2022-06-29 23:29:09.809000+02:00
24,25.3,2022-06-29 23:35:00.334000+02:00
25,25.3,2022-06-29 23:40:50.879000+02:00
26,25.3,2022-06-29 23:46:41.471000+02:00
27,25.3,2022-06-29 23:52:32.014000+02:00
28,25.3,2022-06-29 23:58:22.588000+02:00
29,25.25,2022-06-30 00:04:13.204000+02:00
30,25.25,2022-06-30 00:10:03.718000+02:00
31,25.2,2022-06-30 00:15:54.340000+02:00
32,25.2,2022-06-30 00:21:44.897000+02:00
33,25.15,2022-06-30 00:27:35.508000+02:00
34,25.15,2022-06-30 00:33:26.107000+02:00
35,25.15,2022-06-30 00:39:16.754000+02:00
36,25.15,2022-06-30 00:45:07.452000+02:00
37,25.1,2022-06-30 00:50:58.200000+02:00
38,25.1,2022-06-30 00:56:49.014000+02:00
39,25.15,2022-06-30 01:02:39.812000+02:00
40,25.1,2022-06-30 01:08:30.672000+02:00
41,25.1,2022-06-30 01:14:21.512000+02:00
42,25.1,2022-06-30 01:20:12.320000+02:00
43,25.15,2022-06-30 01:26:03.097000+02:00
44,25.15,2022-06-30 01:31:53.771000+02:00
45,25.15,2022-06-30 01:37:44.436000+02:00
46,25.2,2022-06-30 01:43:35.117000+02:00
47,25.25,2022-06-30 01:49:25.812000+02:00
48,25.25,2022-06-30 01:55:16.485000+02:00
49,25.2,2022-06-30 02:01:07.115000+02:00
50,25.2,2022-06-30 02:06:57.814000+02:00
51,25.2,2022-06-30 02:12:48.485000+02:00
52,25.25,2022-06-30 02:18:39.217000+02:00
53,25.15,2022-06-30 02:24:29.858000+02:00
54,25.15,2022-06-30 02:30:20.478000+02:00
55,25.1,2022-06-30 02:36:11.140000+02:00
56,25.15,2022-06-30 02:42:01.814000+02:00
57,25.1,2022-06-30 02:47:52.620000+02:00
58,25.1,2022-06-30 02:53:43.474000+02:00
59,25.05,2022-06-30 02:59:34.334000+02:00
60,25.05,2022-06-30 03:05:25.146000+02:00
61,25.0,2022-06-30 03:11:15.958000+02:00
62,25.0,2022-06-30 03:17:06.844000+02:00
63,24.95,2022-06-30 03:22:57.775000+02:00
64,25.0,2022-06-30 03:28:48.743000+02:00
65,24.95,2022-06-30 03:34:39.672000+02:00
66,24.95,2022-06-30 03:40:30.561000+02:00
67,24.9,2022-06-30 03:46:21.548000+02:00
68,24.9,2022-06-30 03:52:12.590000+02:00
69,24.85,2022-06-30 03:58:03.689000+02:00
70,24.85,2022-06-30 04:03:54.824000+02:00
71,24.85,2022-06-30 04:09:45.865000+02:00
72,24.85,2022-06-30 04:15:36.922000+02:00
73,24.85,2022-06-30 04:21:28.036000+02:00
74,24.8,2022-06-30 04:27:19.265000+02:00
75,24.75,2022-06-30 04:33:10.456000+02:00
76,24.8,2022-06-30 04:39:01.658000+02:00
77,24.8,2022-06-30 04:44:52.903000+02:00
78,24.75,2022-06-30 04:50:44.210000+02:00
79,24.7,2022-06-30 04:56:35.455000+02:00
80,24.7,2022-06-30 05:02:26.714000+02:00
81,24.7,2022-06-30 05:08:17.981000+02:00
82,24.7,2022-06-30 05:14:09.232000+02:00
83,24.7,2022-06-30 05:20:00.587000+02:00
84,24.65,2022-06-30 05:25:51.893000+02:00
85,24.7,2022-06-30 05:31:43.212000+02:00
86,24.8,2022-06-30 05:37:34.451000+02:00
87,24.85,2022-06-30 05:43:25.584000+02:00
88,24.85,2022-06-30 05:49:16.694000+02:00
89,24.9,2022-06-30 05:55:07.711000+02:00
